id_1	title_1	id_2	title_2	judgement
temp_2281	נפתּלי בּוכוואַלד	yt/lex/B/buchwald-naftali.htm	Naftali Buchwald	True
temp_2351	אברהם בּוקשטיין	yt/lex/B/buckstein-abraham.htm	Abraham Buckstein	True
temp_2161	בּעסי (בּודניק) בּודאַנאָוו	yt/lex/B/budanov-bessie.htm	Bessie Budanov	True
temp_2171	יאָסל בּודייסקי	moyt/lex/B/budeyski-yosl-V5.htm	Yosl Budeyski	True
temp_2191	צילע (ציפּע מא*גילנער) בּודקין	yt/lex/B/budkin-celia.htm	Celia Budkin	True
temp_2181	מישע בּודקין	yt/lex/B/budkin-misha.htm	Misha Budkin	True
temp_2331	מאַקס בּוקאַנסקי	yt/lex/B/bukanski-max.htm	Max Bukanski	True
temp_2341	יוסף בּוקסענבּוים	yt/lex/B/buksenboym-joseph.htm	Joseph Buksenboym	True
temp_2321	אברהם בּולקין	yt/lex/B/bulkin-avraham.htm	Avraham Bulkin	True
temp_2301	גוירטי בּולמאַן	yt/lex/B/bulman-gertie.htm	Gertie Bulman	True
temp_2311	מאַקס בּולמאַן	yt/lex/B/bulman-max.htm	Max Bulman	True
temp_2291	יוסף (בּולקין) בּולאָוו	yt/lex/B/buloff-joseph.htm	Joseph Buloff	True
temp_2361	קאַרל (בּצלאל) בּוראָוויק	yt/lex/B/burovik-karl.htm	Karl Burovik	True
temp_2381	חייקעלע בּורשטין	yt/lex/B/burshtin-kheykele.htm	Kheykele Burshtin	True
temp_2391	מינאַ (האַלפּערן) בּורשטין	moyt/lex/B/burshtin-mina-V5.htm	Mina Burshtin	True
temp_2401	משה בּורשטין	moyt/lex/B/burshtin-moshe-V5.htm	Moshe Burshtin	True
temp_2371	פּסח בּורשטיין	yt/lex/B/burstein-pesach.htm	Pesach Burstein	True
temp_2211	איזידאָר בּוזעט	yt/lex/B/buzet-izidor.htm	Izidor Buzet	True
temp_2201	חבל בּוזגאן	yt/lex/B/buzgan-chevel.htm	Chevel Buzgan	True
temp_2551	בּיעגין	moyt/lex/B/byegun-V5.htm	Byegun	True
temp_21301	איזידאָר קעשיר	yt/lex/C/casher-izidore.htm	Izidore Casher	True
temp_11961	לייוויק כאַנוקאָוו	yt/lex/C/chanukoff-leivik.htm	Leivik Chanukoff	True
temp_11101	מנחם טשאַפּניק	yt/lex/C/chapnik-menachem.htm	Menachem Chapnik	True
temp_11981	לעאָן כאַראַז	yt/lex/C/charaz-leon.htm	Leon Charaz	True
temp_11921	כאַווער-פּאַווער (גרשון איינבּינדער)	yt/lex/C/chaver-paver.htm	Chaver-Paver	True
temp_11211	בּרוּך טשעמערינסקי	yt/lex/C/chemerinski-baruch.htm	Baruch Chemerinski	True
temp_11221	טשעפּלין	yt/lex/C/cheplin.htm	Cheplin	True
temp_11241	דזשעק (יצחק-יעקב חרש) טשעריש	yt/lex/C/cherish-jack.htm	Jack Cherish	True
temp_11261	עני (פיינמאַן) טשערניאַק	yt/lex/C/cherniak-annie.htm	Annie Cherniak	True
temp_11251	יוסף טשערניאַווסקי	yt/lex/C/cherniavsky-joseph.htm	Joseph Cherniavsky	True
temp_11231	אַלעקס טשערטאָוו	yt/lex/C/chertov-alexander.htm	Alexander Chertov	True
temp_11191	דוד טשעטשיק	yt/lex/C/chetshik-david.htm	David Chetshik	True
temp_11121	דאָראַ טשיזשיק	yt/lex/C/chizhik-dora.htm	Dora Chizhik	True
temp_11141	לאה טשיזשיק	yt/lex/C/chizhik-leah.htm	Leah Chizhik	True
temp_11151	מאַניאַ (פירשטענפעלד) טשיזשיק	yt/lex/C/chizhik-manya.htm	Manya Chizhik	True
temp_11161	משה טשיזשיק	yt/lex/C/chizhik-moshe.htm	Moshe Chizhik	True
temp_11131	יוסף טשיזשיק	yt/lex/C/chizhik-yosef.htm	Yosef Chizhik	True
temp_11171	עמנוּאל טשיזשיק	yt/lex/C/chizik-emanuel.htm	Emanuel Chizik	True
temp_11111	ג. טשאָרני	yt/lex/C/chorny-g.htm	G. Chorny	True
temp_20301	טשאַרלי קאָהען	yt/lex/C/cohan-charlie.htm	Charlie Cohan	True
temp_20291	הערי קאָהען	yt/lex/C/cohen-harry.htm	Harry Cohen	True
temp_20251	ס. ה. (נודעלמאַן) קאָהן	yt/lex/C/cohen-s-h.htm	S.H. Cohen	True
temp_20561	ה. א. (קאָהן) קאַנדעל	yt/lex/C/condell-h.a.htm	H.A. Condell	True
temp_20261	ראָזעטאַ קאָהן	yt/lex/C/conn-rosetta.htm	Rosetta Conn	True
temp_20611	וויליאַם קאַנראָד	yt/lex/C/conrad-william.htm	William Conrad	True
temp_6351	בּעטי (בראַצלאַווסקאַ) דאַלסקאַ	yt/lex/D/dalska-betty.htm	Betty Dalska	True
temp_6901	דוד (צוויבעלשאַרף) דענק	yt/lex/D/dank-david.htm	David Dank	True
temp_6391	מרדכי דאַנציס	yt/lex/D/dantsis-mordechai.htm	Mordechai Dantsis	True
temp_6421	וואָלף (אייזנשטיין) דארעלין	yt/lex/D/darelin-wolf.htm	Wolf Darelin	True
temp_6481	צני-הערש דאַשעווסקי	yt/lex/D/dashevsky-tsvi-hersh.htm	Tsvi Hersh Dashevsky	True
temp_6491	חנה (עדעלמאַן) דאַשקעוויטש	yt/lex/D/dashkevitsh-chana.htm	Chana Dashkevitsh	True
temp_6251	אַדאָלף דאובער	moyt/lex/D/dauber-adolf-V5.htm	Adolf Dauber	True
temp_6261	דאוויד דאַווידאָוו	yt/lex/D/davidov-david-II.htm	David Davidov	True
temp_6261	דאוויד דאַווידאָוו	moyt/lex/D/davidov-david-V5.htm	David Davidov	True
temp_6281	אפרים דאַווידזאָהן	yt/lex/D/davidzon-efrayim.htm	Efrayim Davidzon	True
temp_621	דוד (איגנאַטאָווסקי) איגנאַטאָוו	yt/lex/D/davidzon-mikhl.htm	Mikhl Davidzon	True
temp_6311	סעם דאַיען	yt/lex/D/dayen-sam.htm	Sam Dayen	True
temp_6321	שרה דאַיען	yt/lex/D/dayen-sarah.htm	Sarah Dayen	True
temp_6301	חנה דאַיען-דאָבּראָוויסקאַ	yt/lex/D/dayen-dobrovinska-chana.htm	Chana Dayen-Dobrovinska	True
temp_6791	שמואל דייקסעל	yt/lex/D/dayksel-shmuel.htm	Shmuel Dayksel	True
temp_6871	הערי א. (דאַלעטיצקי דעל	yt/lex/D/dell-harry-a.htm	Harry A. Dell	True
temp_6891	יואל-דוד דעמבּיצער	yt/lex/D/dembitser-yoel-david.htm	Yoel David Dembitser	True
temp_6881	וואָלף דעמאָנט	yt/lex/D/demont-volf.htm	Volf Demont	True
temp_6911	יאָזעף (יוסף-חיים) דעססער	yt/lex/D/desser-joseph.htm	Joseph Desser	True
temp_6721	יצחק (סאָלאָמיאַניק) דייטש	yt/lex/D/deytsh-itzhak.htm	Itzhak Deytsh	True
temp_6731	מיני (מענקעס) דייטש	yt/lex/D/deytsh-minnie.htm	Minnie Deytsh	True
temp_6741	שייע דייטש	moyt/lex/D/deitsh-shaye-V5.htm	Shaye Deytsh	True
temp_6761	סעם (גאָלובאַק) דיימאÀָנט	yt/lex/D/diamont-sam.htm	Sam Diamont	True
temp_6701	יאָזעף דיבּעק	yt/lex/D/dibek-yozef.htm	Yozef Dibek	True
temp_6841	אייזיק (יצחק) מאיר דיק	yt/lex/D/dick-isaac-meir.htm	Isaac Meir Dick	True
temp_6831	יעקב דינעזאָן	yt/lex/D/dineson-jacob.htm	Jacob Dineson	True
temp_6821	שמחה דינמאַן (דילמאַן)	yt/lex/D/dinman-simcha.htm	Simcha Dinman	True
temp_6861	משה דלוזשנאָווסקי	yt/lex/D/dluznowsky-moshe.htm	Moshe Dluznowsky	True
temp_6231	יחזקאל דאָבּרושין	yt/lex/D/dobrushin-yekhezkel.htm	Yekhezkel Dobrushin	True
temp_6401	רובּין (ראובן) דאָקטאָר	yt/lex/D/doctor-rubin.htm	Rubin Doctor	True
temp_6241	יצחק דאגים	yt/lex/D/dogim-yitskhok.htm	Yitskhok Dogim	True
temp_6411	בּ. דאָקטאָראָוו	yt/lex/D/doktorov-b.htm	B. Doktorov	True
temp_6331	לאה דאָלינגער	yt/lex/D/dolinger-leah.htm	Leah Dolinger	True
temp_6341	מנחם-מענדל דאָליצקי	yt/lex/D/dolitzky-menachem-mendel.htm	Menachem Mendel Dolitzky	True
temp_6431	אייבּ דאָרף	yt/lex/D/dorf-abe.htm	Abe Dorf	True
temp_6461	עלזאַ דאָרף	yt/lex/D/dorf-elza.htm	Elza Dorf	True
temp_6451	עטל (עפּעלבלאַט) דאָרף	yt/lex/D/dorf-ethel.htm	Ethel Dorf	True
temp_6441	מאָריס דאָרף	yt/lex/D/dorf-morris.htm	Morris Dorf	True
temp_6541	זכריה-אברהם דויבער	moyt/lex/D/doyber-zechariah-avraham-V5.htm	Zechariah-Avraham Doyber	True
temp_6921	דזשאָזעף דראַבּקין	yt/lex/D/drabkin-joseph.htm	Joseph Drabkin	True
temp_6961	נאַטאַן (ניסן) דראַנאָוו	yt/lex/D/dranov-nathan.htm	Nathan Dranov	True
temp_6951	נאַדיאַ (גרעסיע מייטוס) דראַנאָוו	yt/lex/D/dranova-nadya.htm	Nadya Dranova	True
temp_6981	זשעניע דרייזין	moyt/lex/D/dreyzin-jennie-V5.htm	Jennie Dreyzin	True
temp_7001	ה. דרימער	yt/lex/D/drimer-h.htm	H. Drimer	True
temp_6931	? דראָזדאָוויטש	yt/lex/D/drozdovitsh.htm	? Drozdovitsh	True
temp_6971	לייב דרוקער	moyt/lex/D/drucker-leib-V5.htm	Leib Drucker	True
temp_6501	דאָראַ (ראַבוורין) דובּינסקאַ	yt/lex/D/dubinska-dora.htm	Dora Dubinska	True
temp_6521	ראובן דובּינסקי	moyt/lex/D/dubinsky-reuben-V5.htm	Reuben Dubinsky	True
temp_6531	הילעל דובּראָווינסקי	yt/lex/D/dubrovinsky-hillel.htm	Hillel Dubrovinsky	True
temp_6561	וואָלף דורמאשקין	moyt/lex/D/durmashkin-wolf-V5.htm	Wolf Durmashkin	True
temp_6801	אָסיפּ (יוסף פּערלמאַן) דימאָוו	yt/lex/D/dymow-osip.htm	Osip Dymow	True
temp_17121	שלמה עדעלהייט	yt/lex/E/edelheit-shlomo.htm	Shlomo Edelheit	True
temp_17111	מאָריץ (משה) עדעלהאָפער	yt/lex/E/edelhofer-moritz.htm	Moritz Edelhofer	True
temp_17141	יוראַעל עדעלמאַן	yt/lex/E/edelman-israel.htm	Israel Edelman	True
temp_17151	לאַריסאַ עדעלמאַן	yt/lex/E/edelman-larissa.htm	Larissa Edelman	True
temp_17161	סאָניע עדעלמאַן	yt/lex/E/edelman-sonia.htm	Sonia Edelman	True
temp_17131	וואָלף עדעלמאַן	yt/lex/E/edelman-wolf.htm	Wolf Edelman	True
temp_17181	יאָזעף (יוסף) עדעלשטיין	yt/lex/E/edelstein-joseph.htm	Joseph Edelstein	True
temp_17191	פּאַוּלינאַ (פינקעלשטיין) עדעלשטיין	yt/lex/E/edelstein-pauline.htm	Pauline Edelstein	True
temp_17091	תּנחוּם עדוּת	yt/lex/E/edut-tenakhum.htm	Tenakhum Edut	True
temp_17231	חיים ע(ה)רענרייך	yt/lex/E/ehrenreich-chaim.htm	Chaim Ehrenreich	True
temp_17221	הירש עהרענרייך	yt/lex/E/ehrenreich-hirsh.htm	Hirsh Ehrenreich	True
temp_17661	מרדכי ערליך	yt/lex/E/ehrlich-mordechai.htm	Mordechai Ehrlich	True
temp_17201	עהרליך	yt/lex/E/ehrlich.htm	Ehrlich	True
temp_851	אברהם איינעס	yt/lex/E/eines-avraham.htm	Avraham Eines	True
temp_841	ליזאַ איינהאָרן	yt/lex/E/einhorn-lisa.htm	Lisa Einhorn	True
temp_861	אַברהם אייסען	yt/lex/E/eisen-avraham-dr.htm	Avraham Eisen	True
temp_741	ליובא אייזענבּערג	yt/lex/E/eisenberg-lyuba.htm	Lyuba Eisenberg	True
temp_721	עווא אייזען-אָרענשטיין	moyt/lex/E/eisen-orenstein-eva-V5.htm	Eva Eisen-Orenstein	True
temp_791	אַלטער אייזענשלאָס	yt/lex/E/eisenschloss-alter.htm	Alter Eisenschloss	True
temp_701	ראובן אייזלאַנד	yt/lex/E/eisland-reuben.htm	Reuben Eisland	True
temp_711	גאָלדע אייזמאַן	yt/lex/E/eisman-goldie.htm	Goldie Eisman	True
temp_17581	איזידאָר עקסלער	yt/lex/E/eksler-isidore.htm	Isidore Eksler	True
temp_17271	משה עלבּיום	yt/lex/E/elbaum-moshe.htm	Moshe Elbaum	True
temp_17281	איזידאָר (יצחק-לייבּ) עלגאַרד	yt/lex/E/elgard-isidore.htm	Isidore Elgard	True
temp_17291	מאַניע (מרים בּובער) עלגאַרד	yt/lex/E/elgard-manye.htm	Manye Elgard	True
temp_17321	מרים עליאַס	yt/lex/E/elias-miriam.htm	Miriam Elias	True
temp_17331	אַלעקסאַנדער עליאַסבערג	yt/lex/E/eliasberg-alexander.htm	Alexander Eliasberg	True
temp_1021	פערנאַנדאָ אַלעסקאָ	yt/lex/E/eliscu-fernanda.htm	Fernanda Eliscu	True
temp_17361	עלישעוואַ (שעוואַ בּאָקשטיין)	yt/lex/E/elisheva.htm	Elisheva	True
temp_17401	אברהם עלשטיין	yt/lex/E/ellstein-abraham.htm	Abraham Ellstein	True
temp_17371	מישאַ (מאָריס הילמאַן) עלמאַן	yt/lex/E/elman-mischa.htm	Mischa Elman	True
temp_17301	בּערנאַרד עלווינג	yt/lex/E/elving-bernard.htm	Bernard Elving	True
temp_17311	ראָזאַ עלווינג	yt/lex/E/elving-rose.htm	Rose Elving	True
temp_17411	לוצא (יחיאל) ענגעלבערג	yt/lex/E/engelberg-lutsa.htm	Lutsa Engelberg	True
temp_17431	יואל ענטין	yt/lex/E/entin-joel.htm	Joel Entin	True
temp_17471	העשל עפּ(פּ)עלבּערג	yt/lex/E/epelberg-heshl.htm	Heshl Epelberg	True
temp_17461	בּ. (מנחם-בּעריש) עפּעלבּיום	yt/lex/E/eppelbaum-b.htm	B. Eppelbaum	True
temp_17491	גרישאַ (יואל) עפּשטיין	yt/lex/E/epstein-grisha.htm	Grisha Epstein	True
temp_17501	הלל-לייבּ עפּשטיין	yt/lex/E/epstein-hillel-leyb.htm	Hillel Leyb Epstein	True
temp_17541	מ.ב. עפּשטיין	moyt/lex/E/epstein-mb-V5.htm	M.B. Epstein	True
temp_17551	מאַרק עפּשטיין	yt/lex/E/epstein-mark.htm	Mark Epstein	True
temp_17571	שכנא עפּשטיין	yt/lex/E/epstein-shakhne.htm	Shakhne Epstein	True
temp_17511	וויליאַם (הלל) עפּשטיין	yt/lex/E/epstein-william.htm	Wiliam Epstein	True
temp_17591	אַדאָלף ערבּער	yt/lex/E/erber-adolph.htm	Adolph Erber	True
temp_17611	עני (פראַנקענבּערג) ערבּער	yt/lex/E/erber-annie.htm	Annie Erber	True
temp_17601	דזוּשליוּס (יחיאל) ערבּער	yt/lex/E/erber-julius.htm	Julius Erber	True
temp_17621	שמשון ערדבּערג	yt/lex/E/erdberg-shimshon.htm	Shimshon Erdberg	True
temp_17631	סאָפיאַ (גאַרפינקעל) ערדי	moyt/lex/E/erdi-sofia-V5.htm	Sofia Erdi	True
temp_17651	מאַקס (זלמן מערקין) עריק	yt/lex/E/erik-max.htm	Max Erik	True
temp_17671	שמעון ערנסט	yt/lex/E/ernst-shimeon.htm	Shimeon Ernst	True
temp_17451	יאָזעף עסקרייז	yt/lex/E/eskreyz-yozef.htm	Yozef Eskreyz	True
temp_17441	סלאַוואַ עסטרין	yt/lex/E/estrin-slava.htm	Slava Estrin	True
temp_17261	שרה עטינגער	yt/lex/E/ettinger-sarah.htm	Sarah Ettinger	True
temp_17251	שלמה (דר.) עטינגער	yt/lex/E/ettinger-shlomo.htm	Shlomo Ettinger	True
temp_17241	יוסף עטינגער	yt/lex/E/ettinger-yosef.htm	Yosef Ettinger	True
temp_681	אייגענפעלד (ערבּער)	yt/lex/E/eygenfeld.htm	Eygenfeld	True
temp_811	יצחק אייכעל	yt/lex/E/eykhl-yitskhok.htm	Yitskhok Eykhl	True
temp_821	בּאַשע איינהאָרן	yt/lex/E/eynhorn-bashe.htm	Bashe Eynhorn	True
temp_831	דוד איינהאָרן	yt/lex/E/eynhorn-david.htm	David Eynhorn	True
temp_731	אברהם אייזענבּערג	yt/lex/E/eyzenberg-avraham.htm	Avraham Eyzenberg	True
temp_781	שלמה אייזענשטאַרק	yt/lex/E/eyzenshtark-shlomo.htm	Shlomo Eyzenshtark	True
temp_751	מרדכי אייזענשטאַט	yt/lex/E/eyzenshtat-mordechai.htm	Mordechai Eyzenshtat	True
temp_771	נחמה אייזענשטאט	moyt/lex/E/eyzenshtat-nekhama-V5.htm	Nechama Eyzenshtat	True
temp_801	לייבּל אייזערמאַן	yt/lex/E/eyzerman-leibl.htm	Leibl Eyzerman	True
temp_18921	דוד פאַכלער	yt/lex/F/fachler-david.htm	David Fachler	True
temp_18931	ראָזאַ פאַכלער	yt/lex/F/fachler-rosa.htm	Rosa Fachler	True
temp_18951	ראָבערט פאַלק	yt/lex/F/falk-robert.htm	Robert Falk	True
temp_18961	יואל-בעריש פאַלקאָוויטש	yt/lex/F/falkowitz-joel-berish.htm	Joel Berish Falkowitz	True
temp_18941	יעקב פאַללער	yt/lex/F/faller-jacob.htm	Jacob Faller	True
temp_18911	אליעזר פאַוויר	yt/lex/F/favir-eliezer.htm	Eliezer Favir	True
temp_19491	אייזיק (פעדאָרעסקי) פעדער	yt/lex/F/feder-ayzik.htm	Ayzik Feder	True
temp_19501	משה פעדער	yt/lex/F/feder-moshe.htm	Moshe Feder	True
temp_19101	רחל פייגענבערג	yt/lex/F/feigenberg-rachel.htm	Rachel Feigenberg	True
temp_19121	יהושע פייל	yt/lex/F/feil-yehoshua.htm	Yehoshua Feil	True
temp_19141	דאָראַ פיין	moyt/lex/F/fein-dora-V5.htm	Dora Fein	True
temp_19131	איידאַ פיין	yt/lex/F/fein-ida.htm	Ida Fein	True
temp_19151	העריס פיינבערג	yt/lex/F/feinberg-harris.htm	Harris Feinberg	True
temp_19521	אַהרן פעלדמאַן	yt/lex/F/feldman-aaron.htm	Aaron Feldman	True
temp_19541	איגנאַץ פערקויף	yt/lex/F/ferkauf-ignats.htm	Ignats Ferkauf	True
temp_19551	סעם (שמואל-בערל) פערקויף	yt/lex/F/ferkauf-sam.htm	Sam Ferkauf	True
temp_19561	שמשון פערשט	yt/lex/F/fersht-shimshon.htm	Shimshon Fersht	True
temp_19111	לייבע פייווישאָוו	yt/lex/F/feyvishov-leybe.htm	Leybe Feyvishov	True
temp_19081	הערמאַן פידלער	yt/lex/F/fiedler-herman.htm	Herman Fiedler	True
temp_19311	אסתר פיעלד	yt/lex/F/field-esther.htm	Esther Field	True
temp_19231	פילאָפּ	yt/lex/F/filop.htm	Filop	True
temp_19251	אַנעטאַ פינקעל	yt/lex/F/finkel-aneta.htm	Aneta Finkel	True
temp_19261	בעלאַ פינקעל	yt/lex/F/finkel-bella.htm	Bella Finkel	True
temp_19271	לוסי פינקעל	yt/lex/F/finkel-lucy.htm	Lucy Finkel	True
temp_19321	בנימין פישביין	yt/lex/F/fishbein-benjamin.htm	Benjamin Fishbein	True
temp_19401	יצחק פישעלעוויטש	yt/lex/F/fishelewitz-yitskhok.htm	Yitskhok Fishelewitz	True
temp_19391	אפרים-פישל פישעלזאָהן	yt/lex/F/fishelzon-efrayim-fishl.htm	Efrayim Fishl Fishelzon	True
temp_19411	הערמאַן פישער	moyt/lex/F/fisher-herman-V5.htm	Herman Fisher	True
temp_19431	לובא פישער	moyt/lex/F/fisher-luba-V5.htm	Luba Fisher	True
temp_19441	סאַמועל (שאול-פּנחס) פישער	yt/lex/F/fisher-samuel.htm	Samuel Fisher	True
temp_19341	בערטאַ פישלער	yt/lex/F/fishler-berta.htm	Berta Fishler	True
temp_19351	הערי (הערשל) פישמאַן	yt/lex/F/fishman-harry.htm	Harry Fishman	True
temp_19371	יעקב פישמאַן	yt/lex/F/fishman-yakov.htm	Yakov Fishman	True
temp_19481	פלייסיג (?)	yt/lex/F/fleisig.htm	[?] Fleisig	True
temp_18901	אַנדזשאַ פאָדערמאַן	yt/lex/F/foderman-andzha.htm	Andzha Foderman	True
temp_18861	ל. פאָגעלמאַן	yt/lex/F/fogelman-l.htm	L. Fogelman	True
temp_18891	פעליקס פאָגעלנעסט	yt/lex/F/fogelnest-feliks.htm	Feliks Fogelnest	True
temp_18881	פּאָולין פאָגעלנעסט	yt/lex/F/fogelnest-pauline.htm	Pauline Fogelnest	True
temp_18871	סעם פאָגעלנעסט	yt/lex/F/fogelnest-sam.htm	Sam Fogelnest	True
temp_19881	אברהם פרענק	yt/lex/F/frank-abraham.htm	Abraham Frank	True
temp_19901	חנה (איינבּינדער) פרענק	yt/lex/F/frank-chana.htm	Chana Frank	True
temp_19911	יעקב פרענק	yt/lex/F/frank-jacob.htm	Jacob Frank	True
temp_19921	נייטאַן (הפתלי) פרענק	yt/lex/F/frank-nathan.htm	Nathan Frank	True
temp_19821	אַדאָלף פריימאַן	yt/lex/F/freeman-adolph.htm	Adolph Freeman	True
temp_19831	אַננאַ (האָכבּערגער) פריימאַן	yt/lex/F/freeman-anna.htm	Anna Freeman	True
temp_19851	פלאָראַ פריימאַן	yt/lex/F/freiman-flora.htm	Flora Freiman	True
temp_19841	לואיס (לייזער געניוק) פריימאַן	yt/lex/F/freiman-louis.htm	Louis Freiman	True
temp_19941	ברוך פרענקעל	yt/lex/F/frenkel-barukh.htm	Barukh Frenkel	True
temp_19951	יצחק פרענקעל	yt/lex/F/frenkel-yitzhak.htm	Yitzhak Frenkel	True
temp_19861	אַניטאַ פריינטלעך-שעף	yt/lex/F/freundlich-sheff-anita.htm	Anita Freundlich-Sheff	True
temp_19801	עמיל (אליהו) פרידעס	moyt/lex/F/frides-emil-V5.htm	Emil Frides	True
temp_19661	(?) פרידמאַן	yt/lex/F/fridman.htm	[?] Fridman	True
temp_19761	פייוועלע פרידמאַן	yt/lex/F/fridman-feyvele.htm	Feyvele Fridman	True
temp_19691	הענעך פרידמאַן	moyt/lex/F/fridman-henekh-V5.htm	Henekh Fridman	True
temp_19731	לייב פרידמאַן	yt/lex/F/fridman-leyb.htm	Leyb Fridman	True
temp_19751	סאַראַ (שרה גלעוויצקאַ) פרידמאַן	yt/lex/F/lex-fridman-sara.htm	Sara Fridman	True
temp_19621	י. פריד	yt/lex/F/fried-y.htm	Y. Fried	True
temp_19651	עדוואַרד פרידלענדער	yt/lex/F/friedlander-edward.htm	Edward Friedlander	True
temp_19671	אַלבערט (וועלוול-אַלטער) פרידמאַן	yt/lex/F/friedman-albert.htm	Albert Friedman	True
temp_19681	בצלאל פרידמאַן	yt/lex/F/friedman-betsalel.htm	Betsalel Friedman	True
temp_19721	לאַראַ (לאה וויינטרויבּ) פרידמאַן	yt/lex/F/friedman-lara.htm	Lara Friedman	True
temp_19641	לואיס פרידזעל	yt/lex/F/friedsell-louis.htm	Louis Friedsell	True
temp_19591	הערש פרוימאַוויטש	moyt/lex/F/froymovitsh-hersh-V5.htm	Hersh Froymovitsh	True
temp_19601	אברהם פרומקין	yt/lex/F/frumkin-abraham.htm	Abraham Frumkin	True
temp_19611	זאַנוויל פרומקיס	yt/lex/F/frumkis-zanvil.htm	Zanvil Frumkis	True
temp_19031	יעקב פוקס	yt/lex/F/fuchs-yakov.htm	Yakov Fuchs	True
temp_19061	אַרי פורמאַן	yt/lex/F/fuhrman-ari.htm	Ari Fuhrman	True
temp_19051	אברהם פורמאַן	yt/lex/F/fuhrman-avraham.htm	Avraham Fuhrman	True
temp_19041	רוזשא פוקס	moyt/lex/F/fuks-ruzha-V5.htm	Ruzha Fuks	True
temp_19071	נאָרמאַן פורמאַן	yt/lex/F/furman-norman.htm	Norman Furman	True
temp_5381	הערי געבּיל	yt/lex/G/gabel-harry.htm	Harry Gabel	True
temp_5391	מאַקס (מנחם-מענדעל געבּיל	yt/lex/G/gabel-max.htm	Max Gabel	True
temp_4001	אברהם גאכאנסקי	moyt/lex/G/gachanski-abraham-V5.htm	Abraham Gachanski	True
temp_4011	מרים (מינדע) גאכאנסקי	moyt/lex/G/gachanski-miriam-V5.htm	Miriam Gachanski	True
temp_4651	בּרוך גאלינסקי	yt/lex/G/galinski-barukh.htm	Barukh Galinski	True
temp_4661	פּאליא (שלוגליט) גאַלינסקי	yt/lex/G/galinski-polia.htm	Polia Galinski	True
temp_4681	אסתר גאמעראוו (פאָגעל)	moyt/lex/G/gamerov-fogel-esther-V5.htm	Esther Gamerov-Fogel	True
temp_4721	פעלא גארבארזש	moyt/lex/G/garbazh-fela-V5.htm	Fela Garbazh	True
temp_4711	משה גארבארזש	moyt/lex/G/garbazh-moshe-V5.htm	Moshe Garbazh	True
temp_4731	רבקה גארבער	moyt/lex/G/garber-rivka-V5.htm	Rivka Garber	True
temp_4831	אשר גארפינקעל	yt/lex/G/garfinkel-asher.htm	Asher Garfinkel	True
temp_4781	יעקב גארטעלוויטש	yt/lex/G/gartelovitsh-yakov.htm	Yakov Gartelovitsh	True
temp_4791	יעקב (הארטענשטיין) גאַרטענשעיין	yt/lex/G/gartenstein-jacob.htm	Jacob Gartenstein	True
temp_4701	הענרי מ. גאסטווירט	yt/lex/G/gastvirt-henry-m.htm	Henry M. Gastvirt	True
temp_3911	ראָזאַ (פאזניאק) גאזעל	moyt/lex/G/gazel-roza-V5.htm	Roza Gazel	True
temp_3901	מאַרקוס (מענדעלע) גאַזאָווסקי	yt/lex/G/gazovsky-marcus.htm	Marcus Gazovsky	True
temp_5401	פּיניע געדולד	moyt/lex/G/geduld-pinie-V5.htm	Pinie Geduld	True
temp_5451	בּערנאַרד געלינג	yt/lex/G/geiling-bernard.htm	Bernard Geiling	True
temp_5411	מיכל געלבּאַרט	yt/lex/G/gelbart-michael.htm	Michael Gelbart	True
temp_5421	געניאַ געלבער	yt/lex/G/gelber-genia.htm	Genia Gelber	True
temp_5441	אידאַ געלפאַנד	moyt/lex/G/gelfand-ida-V5.htm	Ida Gelfand	True
temp_5471	מ. געלער	yt/lex/G/geller-m.htm	M. Geller	True
temp_5501	סאָלאָמאַן גענפער	yt/lex/G/genfer-solomon.htm	Solomon Genfer	True
temp_5571	א. מ. גערמאַן	yt/lex/G/german-a-m.htm	A.M. German	True
temp_5581	ישראל גערמאַן	moyt/lex/G/german-israel-V5.htm	Israel German	True
temp_5591	לוסי (לאָשאַ קוטנער) גערמאַן	yt/lex/G/german-lucy.htm	Lucy German	True
temp_5601	מישע (הערמאַן) גערמאַן	yt/lex/G/german-misha.htm	Misha German	True
temp_5631	מ. (משה גערשויג) גערשאָי	yt/lex/G/gershoy-m.htm	M. Gershoy	True
temp_5651	סעם (שמואל) גערשטענזאַנג	yt/lex/G/gerstenzang-sam.htm	Sam Gerstenzang	True
temp_5611	בּערטאַ גערסטין	yt/lex/G/gerstin-berta.htm	Berta Gerstin	True
temp_5521	סעם (ישראל) גערטלער	yt/lex/G/gertler-sam.htm	Sam Gertler	True
temp_5531	אַדאָלף גערטנער	yt/lex/G/gertner-adolf.htm	Adolf Gertner	True
temp_5541	בּעטי גערטנער	yt/lex/G/gertner-betty.htm	Betty Gertner	True
temp_5561	יאַקאָוו גערטנער	yt/lex/G/gertner-jacob.htm	Jacob Gertner	True
temp_5551	דזשעני (שיינדל שטערן) גערטנער	yt/lex/G/gertner-jennie.htm	Jennie Gertner	True
temp_5621	מ. (מאָשקאָוויטש) גערץ	yt/lex/G/gertz-m.htm	M. Gertz	True
temp_5511	זשאַן (שמואל יעקב) געצמאַן	yt/lex/G/getsman-jan.htm	Jan Getsman	True
