key	id	title	Zylbercweig Name	title_uri
1751	yt/lex/G/gerstin-berta.htm	Berta Gerstin	בּערטאַ גערסטין	https://www.museumoffamilyhistory.com/yt/lex/G/gerstin-berta.htm
1752	yt/lex/G/gertler-sam.htm	Sam Gertler	סעם (ישראל) גערטלער	https://www.museumoffamilyhistory.com/yt/lex/G/gertler-sam.htm
1753	yt/lex/G/gertner-adolf.htm	Adolf Gertner	אַדאָלף גערטנער	https://www.museumoffamilyhistory.com/yt/lex/G/gertner-adolf.htm
1754	yt/lex/G/gertner-betty.htm	Betty Gertner	בּעטי גערטנער	https://www.museumoffamilyhistory.com/yt/lex/G/gertner-betty.htm
1755	yt/lex/G/gertner-jacob.htm	Jacob Gertner	יאַקאָוו גערטנער	https://www.museumoffamilyhistory.com/yt/lex/G/gertner-jacob.htm
1756	yt/lex/G/gertner-jennie.htm	Jennie Gertner	דזשעני (שיינדל שטערן) גערטנער	https://www.museumoffamilyhistory.com/yt/lex/G/gertner-jennie.htm
1757	yt/lex/G/gertz-m.htm	M. Gertz	מ. (מאָשקאָוויטש) גערץ	https://www.museumoffamilyhistory.com/yt/lex/G/gertz-m.htm
1759	moyt/lex/G/getlicherman-moshe-leib-V5.htm	Moshe-Leib Getlicherman	משה-לייב געטליכערמאַן	https://www.museumoffamilyhistory.com/moyt/lex/G/getlicherman-moshe-leib-V5.htm
1760	yt/lex/G/getsman-jan.htm	Jan Getsman	זשאַן (שמואל יעקב) געצמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/getsman-jan.htm
1761	yt/lex/G/gibson-michael.htm	Michael Gibson	מיכל (גזשיבאָוויטש) גיבּסאָן	https://www.museumoffamilyhistory.com/yt/lex/G/gibson-michael.htm
1762	yt/lex/G/gilbert-shlomo.htm	Shlomo Gilbert	שלמה, גילברט	https://www.museumoffamilyhistory.com/yt/lex/G/gilbert-shlomo.htm
1763	yt/lex/G/gilman-ben.htm	Ben Gilman	בּער גילמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/gilman-ben.htm
1764	yt/lex/G/gilrod-louie.htm	Louie Gilrod	לואי גילראָד	https://www.museumoffamilyhistory.com/yt/lex/G/gilrod-louie.htm
1765	yt/lex/G/giltman-izidor.htm	Izidor Giltman	איזידאָר גילטמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/giltman-izidor.htm
1766	moyt/lex/G/gimpel-adolph-V5.htm	Adolph Gimpel	אדאָלף, גימפעל	https://www.museumoffamilyhistory.com/moyt/lex/G/gimpel-adolph-V5.htm
1767	yt/lex/G/gimpel-emil.htm	Emil Gimpel	עמיל, גימפעל (שמואל-מענדל)	https://www.museumoffamilyhistory.com/yt/lex/G/gimpel-emil.htm
1768	yt/lex/G/gimpel-yaakov-ber.htm	Yaakov Ber Gimpel	יעקב-בּער גימפּעל	https://www.museumoffamilyhistory.com/yt/lex/G/gimpel-yaakov-ber.htm
1769	yt/lex/G/ginter-nathan.htm	Nathan Ginter	נתן גינטער	https://www.museumoffamilyhistory.com/yt/lex/G/ginter-nathan.htm
1770	yt/lex/G/ginter-sara.htm	Sara Ginter	סאַראַ (מייסטערמאַן) גינטער	https://www.museumoffamilyhistory.com/yt/lex/G/ginter-sara.htm
1771	yt/lex/G/gintsburg-louis-m.htm	Louis M. Gintsburg	לואיס מ. (אליחו) גינצבּורג	https://www.museumoffamilyhistory.com/yt/lex/G/gintsburg-louis-m.htm
1772	yt/lex/G/gintsburg-sonya.htm	Sonya Gintsburg	סאָניאַ (שרה טשערעשניאַ) גינצבּורג	https://www.museumoffamilyhistory.com/yt/lex/G/gintsburg-sonya.htm
1774	yt/lex/G/ginzburg-adela.htm	Adela Ginzburg	אַדעלאַ גינזבּורג	https://www.museumoffamilyhistory.com/yt/lex/G/ginzburg-adela.htm
1775	moyt/lex/G/ginzburg-chaim-V5.htm	Chaim Ginzburg	חיים גינזבּורג	https://www.museumoffamilyhistory.com/moyt/lex/G/ginzburg-chaim-V5.htm
1776	yt/lex/G/ginzburg-saul.htm	Saul Ginzburg	שאול גינזבּורג	https://www.museumoffamilyhistory.com/yt/lex/G/ginzburg-saul.htm
1777	yt/lex/G/ginzburg-yakov.htm	Yakov Ginzburg	יעקב גינזבּורג	https://www.museumoffamilyhistory.com/yt/lex/G/ginzburg-yakov.htm
1778	yt/lex/G/gisnet-morris.htm	Morris Gisnet	מאָריס גיסנעט	https://www.museumoffamilyhistory.com/yt/lex/G/gisnet-morris.htm
1779	yt/lex/G/gladstone-isaak.htm	Isaak Gladstone	איסאַק גלאַדסטאָן	https://www.museumoffamilyhistory.com/yt/lex/G/gladstone-isaak.htm
1780	moyt/lex/G/glantz-yoel-V5.htm	Yoel Glantz	יואל, גלאַנץ (ראַטץ)	https://www.museumoffamilyhistory.com/moyt/lex/G/glantz-yoel-V5.htm
1781	moyt/lex/G/glatstein-israel-V5.htm	Israel Glatstein	ישראל גלאַטשטיין	https://www.museumoffamilyhistory.com/moyt/lex/G/glatstein-israel-V5.htm
1782	yt/lex/G/glatstein-jacob.htm	Jacob Glatstein	יעקב גלאַטשטיין	https://www.museumoffamilyhistory.com/yt/lex/G/glatstein-jacob.htm
1783	yt/lex/G/glazerman-shmuel.htm	Shmuel Glazerman	שמואל גלאַזערמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/glazerman-shmuel.htm
1784	yt/lex/G/glazman-barukh.htm	Barukh Glazman	נאַאום (נחמן גלאַזמאַן) גלאַזונאָוו	https://www.museumoffamilyhistory.com/yt/lex/G/glazman-barukh.htm
1785	yt/lex/G/glazman-moshe.htm	Moshe Glazman	משה גלאַזמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/glazman-moshe.htm
1786	yt/lex/G/glazunov-betty.htm	Betty Glazunov	בּעטיע (בונצע טייקין) גלאַזונאָוו	https://www.museumoffamilyhistory.com/yt/lex/G/glazunov-betty.htm
1788	yt/lex/G/glick-hershel.htm	Hershel Glick	הערשעל גליק	https://www.museumoffamilyhistory.com/yt/lex/G/glick-hershel.htm
1790	yt/lex/G/glickman-esther.htm	Esther Glickman	אסתר גליקמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/glickman-esther.htm
1791	yt/lex/G/glikman-ethel.htm	Ethel Glikman	עטל (גליק) גליקמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/glikman-ethel.htm
1792	yt/lex/G/glikman-malvina.htm	Malvina Glikman	מאַלווינע (פלאקסבוים) גליקמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/glikman-malvina.htm
1793	yt/lex/G/glikman-markus.htm	Markus Glikman	מאַרקוס גליקמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/glikman-markus.htm
1794	yt/lex/G/glikman-mekhele.htm	Mekhele Glikman	מעכעלע גליקמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/glikman-mekhele.htm
1795	yt/lex/G/glikman-yakov.htm	Yakov Glikman	יעקב גליקמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/glikman-yakov.htm
1796	moyt/lex/G/gliksman-laura-V5.htm	Laura Gliksman	לאוראַ, גליקסמאַן	https://www.museumoffamilyhistory.com/moyt/lex/G/gliksman-laura-V5.htm
1797	yt/lex/G/glimer-norbert.htm	Norbert Glimer	נאָרבּערט גלימער	https://www.museumoffamilyhistory.com/yt/lex/G/glimer-norbert.htm
1798	yt/lex/G/glimer-stefanie.htm	Stefanie Glimer	סטעפאַניע (שטייף) גלימער	https://www.museumoffamilyhistory.com/yt/lex/G/glimer-stefanie.htm
1799	moyt/lex/G/glivitski-gedalya-V5.htm	Gedalya Glivitski	גדליה גליוויצקי	https://www.museumoffamilyhistory.com/moyt/lex/G/glivitski-gedalya-V5.htm
1800	yt/lex/G/godik-vladislav.htm	Vladislav Godik	וולאַדיסלאַוו גאָדיק	https://www.museumoffamilyhistory.com/yt/lex/G/godik-vladislav.htm
1801	yt/lex/G/gold-clara.htm	Clara Gold	קלאַראַ (בלאַנק) גאָלד	https://www.museumoffamilyhistory.com/yt/lex/G/gold-clara.htm
1803	yt/lex/G/gold-herman.htm	Herman Gold	הערמאַן (הלל גורני) גאָלד	https://www.museumoffamilyhistory.com/yt/lex/G/gold-herman.htm
757	yt/lex/G/gold-leibush.htm	Leibush Gold	לייבּוש גאָלד	https://www.museumoffamilyhistory.com/yt/lex/G/gold-leibush.htm
1804	yt/lex/G/gold-leon.htm	Leon Gold	לעאן (לייבּעלע גאָלדוואָג) גאָלד	https://www.museumoffamilyhistory.com/yt/lex/G/gold-leon.htm
1805	yt/lex/G/gold-nyusya.htm	Nyusya Gold	ניוסיאַ (מיסי דאָלדבערג) גאָלד	https://www.museumoffamilyhistory.com/yt/lex/G/gold-nyusya.htm
1806	yt/lex/G/gold-stella.htm	Stella Gold	סטעלאַ (טאָלצע שטאָלצענגאָלד) גאָלד	https://www.museumoffamilyhistory.com/yt/lex/G/gold-stella.htm
1807	yt/lex/G/gold-tsila.htm	Tsila Gold	צילע (צביה גרופט) גאָלד	https://www.museumoffamilyhistory.com/yt/lex/G/gold-tsila.htm
1808	yt/lex/G/gold-zishe.htm	Zishe Gold	זישע גאָלד	https://www.museumoffamilyhistory.com/yt/lex/G/gold-zishe.htm
1809	yt/lex/G/goldberg-avraham.htm	Avraham Goldberg	אברהם גאָלדבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/goldberg-avraham.htm
1810	yt/lex/G/goldberg-diana-V7.htm	Diana Goldberg	דינה גאָלדבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/goldberg-diana-V7.htm
1811	yt/lex/G/goldberg-hershl.htm	Hershl Goldberg	הערשל גאָלדבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/goldberg-hershl.htm
1812	yt/lex/G/goldberg-itshe.htm	Itshe Goldberg	איטשע גאָלדבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/goldberg-itshe.htm
1813	yt/lex/G/goldberg-jacob.htm	Jacob Goldberg	יעקב גאָלדבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/goldberg-jacob.htm
1814	moyt/lex/G/goldberg-lili-V5.htm	Lili Goldberg	לילי גאָלדבּערג	https://www.museumoffamilyhistory.com/moyt/lex/G/goldberg-lili-V5.htm
1815	yt/lex/G/goldberg-louie.htm	Louie Goldberg	לואי גאָלדבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/goldberg-louie.htm
1816	yt/lex/G/goldberg-louis.htm	Louis Goldberg	לואיס (לייבוש) גאָלדבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/goldberg-louis.htm
1817	yt/lex/G/goldberg-michael.htm	Michael Goldberg	מיכל גאָלדבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/goldberg-michael.htm
788	yt/lex/G/goldberg-morris.htm	Morris Goldberg	מאָריס גאָלדבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/goldberg-morris.htm
1818	yt/lex/G/goldberg-moshele.htm	Moshele Goldberg	משהלע גאָלדבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/goldberg-moshele.htm
1819	yt/lex/G/goldberg-nathan.htm	Nathan Goldberg	נייטאן גאָלדבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/goldberg-nathan.htm
1820	yt/lex/G/goldberg-rose.htm	Rose Goldberg	ראָזא (פינקענטאל) גאָלדבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/goldberg-rose.htm
1821	yt/lex/G/goldberg-sam.htm	Sam Goldberg	סעם גאָלדבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/goldberg-sam.htm
1822	yt/lex/G/goldberg-yudl.htm	Yudl Goldberg	יודל גאָלדבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/goldberg-yudl.htm
1824	moyt/lex/G/goldenberg-esther-V5.htm	Esther Goldenberg	אסתר גאָלדענבערג	https://www.museumoffamilyhistory.com/moyt/lex/G/goldenberg-esther-V5.htm
1825	yt/lex/G/goldenberg-hershl.htm	Hershl Goldenberg	הערשל (קאַליגראַף) גאָלדענבּורג	https://www.museumoffamilyhistory.com/yt/lex/G/goldenberg-hershl.htm
1826	yt/lex/G/goldenberg-itsikl.htm	Itsikl Goldenberg	איציקל גאָלדענבּורג	https://www.museumoffamilyhistory.com/yt/lex/G/goldenberg-itsikl.htm
1827	yt/lex/G/goldenberg-shifra.htm	Shifra Goldenberg	שפרה (האַזענבערג) גאָלדענבּורג	https://www.museumoffamilyhistory.com/yt/lex/G/goldenberg-shifra.htm
1828	moyt/lex/G/goldenberg-yakov-moshe-V5.htm	Yakov Moshe Goldenberg	יעקב-משv גאָלדענבערג	https://www.museumoffamilyhistory.com/moyt/lex/G/goldenberg-yakov-moshe-V5.htm
804	yt/lex/G/goldfaden-abraham.htm	Abraham Goldfaden	אברהם (גאָלדענפאָדים) גאָלדפאַדען	https://www.museumoffamilyhistory.com/yt/lex/G/goldfaden-abraham.htm
1830	yt/lex/G/goldfaden-naftali.htm	Naftali Goldfaden	נפתלי (גאָלדענפאָדים) גאָלדפאַדען	https://www.museumoffamilyhistory.com/yt/lex/G/goldfaden-naftali.htm
1831	yt/lex/G/goldfaden-paulina.htm	Paulina Goldfaden	פּאולינע (פּאָליע ווערבעל) גאָלדפאַדען	https://www.museumoffamilyhistory.com/yt/lex/G/goldfaden-paulina.htm
1832	yt/lex/G/goldfaden-shimi.htm	Shimi Goldfaden	שמעיה (גאָלדענפאָדים) גאָלדפאַדען	https://www.museumoffamilyhistory.com/yt/lex/G/goldfaden-shimi.htm
1833	yt/lex/G/goldfaden-wolf.htm	Wolf Goldfaden	וואָלף גאָלדפאַדען	https://www.museumoffamilyhistory.com/yt/lex/G/goldfaden-wolf.htm
1835	moyt/lex/G/goldfarb-shmuel-V5.htm	Shmuel Goldfarb	שמואל, גאַלדפאַרב	https://www.museumoffamilyhistory.com/moyt/lex/G/goldfarb-shmuel-V5.htm
1836	yt/lex/G/goldin-sidney.htm	Sidney Goldin	סידני (סאַמועל גאָלדשטיין) גאָלדין	https://www.museumoffamilyhistory.com/yt/lex/G/goldin-sidney.htm
1838	yt/lex/G/goldknopf-avraham-dr.htm	Avraham Goldknopf	אברהם גאָלדקנאָפּף	https://www.museumoffamilyhistory.com/yt/lex/G/goldknopf-avraham-dr.htm
1839	yt/lex/G/goldman-david.htm	David Goldman	דוד גאָלדמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/goldman-david.htm
1840	yt/lex/G/goldman.htm	Goldman	גאָלדמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/goldman.htm
1841	yt/lex/G/goldshmidt-joseph.htm	Joseph Goldshmidt	יוסף גאָלדשמידט	https://www.museumoffamilyhistory.com/yt/lex/G/goldshmidt-joseph.htm
1843	yt/lex/G/goldsmith-yechiel.htm	Yechiel Goldsmith	יחיאל בּוים	https://www.museumoffamilyhistory.com/yt/lex/G/goldsmith-yechiel.htm
1844	yt/lex/G/goldstein-b-i.htm	B.I. Goldstein	ב. י. (ברוך) גאָלדשטיין	https://www.museumoffamilyhistory.com/yt/lex/G/goldstein-b-i.htm
1851	yt/lex/G/goldstein-joseph.htm	Joseph Goldstein	יוסף גאָלדשטיין	https://www.museumoffamilyhistory.com/yt/lex/G/goldstein-joseph.htm
1855	yt/lex/G/goldstein-sokher.htm	Sokher Goldstein	שכר גאָלדשטיין	https://www.museumoffamilyhistory.com/yt/lex/G/goldstein-sokher.htm
1856	yt/lex/G/goldstein-zina.htm	Zina Goldstein	זינאַ גאָלדשטיין	https://www.museumoffamilyhistory.com/yt/lex/G/goldstein-zina.htm
1861	yt/lex/G/golovtshiner-viktor.htm	Viktor Golovtshiner	וויקטאָר גאָלאָווטשינער	https://www.museumoffamilyhistory.com/yt/lex/G/golovtshiner-viktor.htm
1862	yt/lex/G/goltsava-helena.htm	Helena Goltsava	העלענא (הערצבּלוט) גאָלצאווא	https://www.museumoffamilyhistory.com/yt/lex/G/goltsava-helena.htm
1863	yt/lex/G/golubchik-sonya.htm	Sonya Golubchik	סאָניע (גרענשטאַט) גאָלובּטשיק	https://www.museumoffamilyhistory.com/yt/lex/G/golubchik-sonya.htm
1864	yt/lex/G/golubok-anna.htm	Anna Golubok	אַננאַ (חנה רובינשטיין) גאָלובּאָק	https://www.museumoffamilyhistory.com/yt/lex/G/golubok-anna.htm
1865	yt/lex/G/golubok-avraham.htm	Avraham Golubok	אברהם גאָלובּאָק	https://www.museumoffamilyhistory.com/yt/lex/G/golubok-avraham.htm
747	yt/lex/G/golubok-leon.htm	Leon Golubok	לעאָן גאָלובּאָק	https://www.museumoffamilyhistory.com/yt/lex/G/golubok-leon.htm
698	yt/lex/G/gordin-jacob.htm	Jacob Gordin	יעקב גאָרדין	https://www.museumoffamilyhistory.com/yt/lex/G/gordin-jacob.htm
1866	moyt/lex/G/gordon-hershl-V5.htm	Hershl Gordon	הערשל גאָרדאָן	https://www.museumoffamilyhistory.com/moyt/lex/G/gordon-hershl-V5.htm
1867	yt/lex/G/gordon-hersh-leib.htm	Hersh Leib Gordon	הערש-לייב גאָרדאָן	https://www.museumoffamilyhistory.com/yt/lex/G/gordon-hersh-leib.htm
1869	yt/lex/G/gordon-vera.htm	Vera Gordon	וויעראַ גאָרדאָן	https://www.museumoffamilyhistory.com/yt/lex/G/gordon-vera.htm
1870	yt/lex/G/gorelova-kogan-esther.htm	Esther Gorelova-Kogan	אסתר גאָרעלאָוואַ-קאַגאַן	https://www.museumoffamilyhistory.com/yt/lex/G/gorelova-kogan-esther.htm
1871	moyt/lex/G/gorielow-eliezer-V5.htm	Eliezer Gorielow	אליעזר, גאָריעלאָוו	https://www.museumoffamilyhistory.com/moyt/lex/G/gorielow-eliezer-V5.htm
890	yt/lex/G/gorin-b.htm	B. Gorin	בּ. (יצחק גוידא-הוידא) גאָרין	https://www.museumoffamilyhistory.com/yt/lex/G/gorin-b.htm
1872	yt/lex/G/gorlitska-reinglass-zisl.htm	Zisl Gorlitska-Reinglass	זיסל גאָרליצקאַ-ריינגלאַס	https://www.museumoffamilyhistory.com/yt/lex/G/gorlitska-reinglass-zisl.htm
1873	yt/lex/G/goter-friedrich-wilhelm.htm	Friedrich Wilhelm Goter	פריעדריך ווילהעלם גאָטער	https://www.museumoffamilyhistory.com/yt/lex/G/goter-friedrich-wilhelm.htm
1874	yt/lex/G/gotfrid-avraham-yitzhak.htm	Avraham-Yitzhak Gotfrid	אברהם-יצחק גאָטפריד	https://www.museumoffamilyhistory.com/yt/lex/G/gotfrid-avraham-yitzhak.htm
1875	yt/lex/G/gotfrid-eydel.htm	Eydel Gotfrid	איידל (ערליך) גאָטפריד	https://www.museumoffamilyhistory.com/yt/lex/G/gotfrid-eydel.htm
1876	yt/lex/G/gottesfeld-chone.htm	Chone Gottesfeld	חנא גאָטעספעלד	https://www.museumoffamilyhistory.com/yt/lex/G/gottesfeld-chone.htm
1877	yt/lex/G/gottlieb-clara.htm	Clara Gottlieb	קלאַראַ (גערשאָוויטש) גאָטליבּ	https://www.museumoffamilyhistory.com/yt/lex/G/gottlieb-clara.htm
1878	moyt/lex/G/gottlieb-helena-V5.htm	Helena Gottlieb	העלענאַ, גאָטליב (שלאַגמאַן)	https://www.museumoffamilyhistory.com/moyt/lex/G/gottlieb-helena-V5.htm
1879	yt/lex/G/gottlieb-leon.htm	Leon Gottlieb	לעאָן (לייבוש-אהרן) גאָטליבּ	https://www.museumoffamilyhistory.com/yt/lex/G/gottlieb-leon.htm
928	yt/lex/G/gottlieb-louis-silo.htm	Louis Silo Gottlieb	לואיס סילא גאָטליבּ	https://www.museumoffamilyhistory.com/yt/lex/G/gottlieb-louis-silo.htm
1880	yt/lex/G/gottlober-avraham-ber.htm	Avraham Ber Gottlober	אברהם-בּער גאָטלאָבּער	https://www.museumoffamilyhistory.com/yt/lex/G/gottlober-avraham-ber.htm
1882	yt/lex/G/gradner-aneta.htm	Aneta Gradner	אַנעטאַ גראַדנער	https://www.museumoffamilyhistory.com/yt/lex/G/gradner-aneta.htm
900	yt/lex/G/gradner-israel.htm	Israel Gradner	ישראל (ראָזענפעלד) גראַדנער	https://www.museumoffamilyhistory.com/yt/lex/G/gradner-israel.htm
1883	yt/lex/G/gradner-rachel.htm	Rachel Gradner	רייטשעל (ריינאַלדס) גראַדנער	https://www.museumoffamilyhistory.com/yt/lex/G/gradner-rachel.htm
1884	yt/lex/G/graf-leon.htm	Leon Graf	לעאָן גראַף	https://www.museumoffamilyhistory.com/yt/lex/G/graf-leon.htm
1885	yt/lex/G/graf-peter-V8.htm	Peter Graf	פּיטער (פּתחיה) גראַף	https://www.museumoffamilyhistory.com/yt/lex/G/graf-peter-V8.htm
1886	yt/lex/G/granach-alexander.htm	Alexander Granach	אַלעקסאַנדער גראנאך	https://www.museumoffamilyhistory.com/yt/lex/G/granach-alexander.htm
1888	moyt/lex/G/graubart-benjamin-V5.htm	Benjamin Graubart	בנימין גראובארד	https://www.museumoffamilyhistory.com/moyt/lex/G/graubart-benjamin-V5.htm
1889	yt/lex/G/green-oscar.htm	Oscar Green	אָסקאַר גרין	https://www.museumoffamilyhistory.com/yt/lex/G/green-oscar.htm
741	yt/lex/G/greenberg-caesar.htm	Caesar Greenberg	צעזאר (בּצלאל) גרינבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/greenberg-caesar.htm
1890	yt/lex/G/greenberg-fannie.htm	Fannie Greenberg	פעני (טאָמאַשעווסקי) גרינבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/greenberg-fannie.htm
1891	yt/lex/G/greenberg-jacob.htm	Jacob Greenberg	יעקב גרינבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/greenberg-jacob.htm
1892	yt/lex/G/greenberg-joseph.htm	Joseph Greenberg	יוסף גרינבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/greenberg-joseph.htm
1893	yt/lex/G/greenberg-samuel.htm	Samuel Greenberg	סעמיועל (שמחה) גרינבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/greenberg-samuel.htm
1894	yt/lex/G/greenblatt-harry.htm	Harry Greenblatt	הערש גרינבּלאַט	https://www.museumoffamilyhistory.com/yt/lex/G/greenblatt-harry.htm
1896	yt/lex/G/greenfield-rose.htm	Rose Greenfield	ראזא (טרייטלער) גרינפעלד	https://www.museumoffamilyhistory.com/yt/lex/G/greenfield-rose.htm
1897	yt/lex/G/greenshpan-chaim.htm	Chaim Greenshpan	חיים גרינשפּאַן	https://www.museumoffamilyhistory.com/yt/lex/G/greenshpan-chaim.htm
1898	yt/lex/G/greidiker-efrim.htm	Efrim Greidiker	אפּרים גריידיקער	https://www.museumoffamilyhistory.com/yt/lex/G/greidiker-efrim.htm
1899	moyt/lex/G/griminger-asher-V5.htm	Asher Griminger	אשר, גרימינגער	https://www.museumoffamilyhistory.com/moyt/lex/G/griminger-asher-V5.htm
1900	yt/lex/G/grinberg-henryk.htm	Henryk Grinberg	הענריק גרינבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/grinberg-henryk.htm
1901	yt/lex/G/grinberg-khayim-betsalel.htm	Khayim-Betsalel Grinberg	חיים-בצלאל גרינבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/grinberg-khayim-betsalel.htm
1902	yt/lex/G/grinblat-izidor.htm	Izidor Grinblat	איזידאָר גרינבּלאַט	https://www.museumoffamilyhistory.com/yt/lex/G/grinblat-izidor.htm
1903	yt/lex/G/grinhoyz-yehuda.htm	Yehuda Grinhoyz	יהודה גרינהויז	https://www.museumoffamilyhistory.com/yt/lex/G/grinhoyz-yehuda.htm
1904	moyt/lex/G/grinshpan-feivl-V5.htm	Feivl Grinshpan	פייוול גרינשפּאַן	https://www.museumoffamilyhistory.com/moyt/lex/G/grinshpan-feivl-V5.htm
1905	moyt/lex/G/grinshpun-israel-V5.htm	Israel Grinshpun	ישראל גרינשפּון	https://www.museumoffamilyhistory.com/moyt/lex/G/grinshpun-israel-V5.htm
1906	moyt/lex/G/grinshteyn-khana-V5.htm	Khana Grinshteyn	חנה גרינשטיין	https://www.museumoffamilyhistory.com/moyt/lex/G/grinshteyn-khana-V5.htm
1909	yt/lex/G/groll-charles-w.htm	Charles W. Groll	טשאַרלס וו. גראָלל	https://www.museumoffamilyhistory.com/yt/lex/G/groll-charles-w.htm
1910	yt/lex/G/groll-david.htm	David Groll	דוד גראָלל	https://www.museumoffamilyhistory.com/yt/lex/G/groll-david.htm
1911	yt/lex/G/gronemann-sammy-dr.htm	Sammy Gronemann	סאַמי גראָנעמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/gronemann-sammy-dr.htm
1912	yt/lex/G/groper-ida.htm	Ida Groper	איידאַ (בריה) גראָפּער	https://www.museumoffamilyhistory.com/yt/lex/G/groper-ida.htm
1913	yt/lex/G/groper-joseph.htm	Joseph Groper	יוסף גראָפּער	https://www.museumoffamilyhistory.com/yt/lex/G/groper-joseph.htm
1914	yt/lex/G/grosberg-chana.htm	Chana Grosberg	חנה (מאַנדעלטאָרט) גראָסבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/grosberg-chana.htm
1915	yt/lex/G/gross-abie.htm	Abie Gross	אייבּי גראס	https://www.museumoffamilyhistory.com/yt/lex/G/gross-abie.htm
1916	yt/lex/G/gross-naftali.htm	Naftali Gross	נפתלי גראָס	https://www.museumoffamilyhistory.com/yt/lex/G/gross-naftali.htm
1917	yt/lex/G/grossman-fannie.htm	Fannie Grossman	פעני (אַדלער) גראָסמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/grossman-fannie.htm
1918	yt/lex/G/grossman-helen.htm	Helen Grossman	העלען גראָסמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/grossman-helen.htm
1919	yt/lex/G/grossman-irving-V8.htm	Irving Grossman	אוירווינג (יצחק לייבּ) גראָסמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/grossman-irving-V8.htm
1920	yt/lex/G/grossman-jacob.htm	Jacob Grossman	יעקב גראָסמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/grossman-jacob.htm
1922	moyt/lex/G/grossman-pavel-V5.htm	Pavel Grossman	פּאַוועל גראסמאַן	https://www.museumoffamilyhistory.com/moyt/lex/G/grossman-pavel-V5.htm
1924	yt/lex/G/grossman-samuel-b-V8.htm	Samuel B. Grossman	סעמועל בּ. גראָסמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/grossman-samuel-b-V8.htm
1925	yt/lex/G/grossman-shlomo.htm	Shlomo Grossman	שלמה גראָסמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/grossman-shlomo.htm
1926	yt/lex/G/grossman-sylvia.htm	Sylvia Grossman	סילוויאַ גראָסמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/grossman-sylvia.htm
1927	yt/lex/G/grossman-vm.htm	V.M. Grossman	וו. מ. (דוד וואָלף) גראָסמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/grossman-vm.htm
1930	yt/lex/G/grudberg-berl.htm	Berl Grudberg	בּערל גרודבּערג	https://www.museumoffamilyhistory.com/yt/lex/G/grudberg-berl.htm
1932	yt/lex/G/grushkof-anna.htm	Anna Grushkof	אַננאַ גרושקאָף	https://www.museumoffamilyhistory.com/yt/lex/G/grushkof-anna.htm
1933	yt/lex/G/grushkov-avraham.htm	Avraham Grushkov	אברהם (גרושקאָווסקי) גרושקאָוו	https://www.museumoffamilyhistory.com/yt/lex/G/grushkov-avraham.htm
1934	yt/lex/G/gudelman-hersh.htm	Hersh Gudelman	הערש גודעלמאַן	https://www.museumoffamilyhistory.com/yt/lex/G/gudelman-hersh.htm
1935	yt/lex/G/gudinsky-bella.htm	Bella Gudinsky	בּעלאַ גודינסקאַ	https://www.museumoffamilyhistory.com/yt/lex/G/gudinsky-bella.htm
