	key	id	title	transliterated_name	title_uri
371	1520	yt/lex/D/dranova-nadya.htm	Nadya Dranova	nadya (gresye meytus) dranov	https://www.museumoffamilyhistory.com/yt/lex/D/dranova-nadya.htm
372	1521	moyt/lex/D/dreiblatt-paula-V5.htm	Paula Dreiblatt	uia dreybiat (eri shneyer)	https://www.museumoffamilyhistory.com/moyt/lex/D/dreiblatt-paula-V5.htm
373	1522	yt/lex/D/dreykurs-leon-V1.htm	Leon Dreykurs	ieon dreykus	https://www.museumoffamilyhistory.com/yt/lex/D/dreykurs-leon-V1.htm
374	1523	moyt/lex/D/dreyzin-jennie-V5.htm	Jennie Dreyzin	zhenye dreyzyn	https://www.museumoffamilyhistory.com/moyt/lex/D/dreyzin-jennie-V5.htm
375	1525	yt/lex/D/drimer-h.htm	H. Drimer	h drymer	https://www.museumoffamilyhistory.com/yt/lex/D/drimer-h.htm
376	1526	yt/lex/D/drozdovitsh.htm	? Drozdovitsh	 drozdovytsh	https://www.museumoffamilyhistory.com/yt/lex/D/drozdovitsh.htm
377	1527	moyt/lex/D/drucker-leib-V5.htm	Leib Drucker	ieyb druker	https://www.museumoffamilyhistory.com/moyt/lex/D/drucker-leib-V5.htm
378	750	yt/lex/D/dubinska-dora.htm	Dora Dubinska	dora (rabvryn) duvynska	https://www.museumoffamilyhistory.com/yt/lex/D/dubinska-dora.htm
379	1529	moyt/lex/D/dubinsky-reuben-V5.htm	Reuben Dubinsky	rubn duvynsky	https://www.museumoffamilyhistory.com/moyt/lex/D/dubinsky-reuben-V5.htm
380	1531	yt/lex/D/dubrovinsky-hillel.htm	Hillel Dubrovinsky	hyiei duvrovynsky	https://www.museumoffamilyhistory.com/yt/lex/D/dubrovinsky-hillel.htm
381	1533	moyt/lex/D/durmashkin-wolf-V5.htm	Wolf Durmashkin	voif durmshkyn	https://www.museumoffamilyhistory.com/moyt/lex/D/durmashkin-wolf-V5.htm
382	1535	yt/lex/D/dymow-osip.htm	Osip Dymow	osyp (yusf periman) dymov	https://www.museumoffamilyhistory.com/yt/lex/D/dymow-osip.htm
383	1536	yt/lex/E/edelheit-shlomo.htm	Shlomo Edelheit	shimh edeiheyt	https://www.museumoffamilyhistory.com/yt/lex/E/edelheit-shlomo.htm
384	1537	yt/lex/E/edelhofer-moritz.htm	Moritz Edelhofer	moryts (mshh) edeihoer	https://www.museumoffamilyhistory.com/yt/lex/E/edelhofer-moritz.htm
385	1538	yt/lex/E/edelman-israel.htm	Israel Edelman	yuraei edeiman	https://www.museumoffamilyhistory.com/yt/lex/E/edelman-israel.htm
386	1539	yt/lex/E/edelman-larissa.htm	Larissa Edelman	iarysa edeiman	https://www.museumoffamilyhistory.com/yt/lex/E/edelman-larissa.htm
387	1540	yt/lex/E/edelman-sonia.htm	Sonia Edelman	sonye edeiman	https://www.museumoffamilyhistory.com/yt/lex/E/edelman-sonia.htm
388	819	yt/lex/E/edelman-wolf.htm	Wolf Edelman	voif edeiman	https://www.museumoffamilyhistory.com/yt/lex/E/edelman-wolf.htm
389	1541	moyt/lex/E/edelman-klebanova-nyunye-V5.htm	Nyunye Edelman-Klebanova	nyunya (khnh) edeiman-kiebanua	https://www.museumoffamilyhistory.com/moyt/lex/E/edelman-klebanova-nyunye-V5.htm
390	707	yt/lex/E/edelstein-joseph.htm	Joseph Edelstein	yozef (yusf) edeishteyn	https://www.museumoffamilyhistory.com/yt/lex/E/edelstein-joseph.htm
391	718	yt/lex/E/edelstein-pauline.htm	Pauline Edelstein	pauiyna (ynkeishteyn) edeishteyn	https://www.museumoffamilyhistory.com/yt/lex/E/edelstein-pauline.htm
392	1543	yt/lex/E/edut-tenakhum.htm	Tenakhum Edut	tnkhum edus	https://www.museumoffamilyhistory.com/yt/lex/E/edut-tenakhum.htm
393	1544	yt/lex/E/ehrenreich-chaim.htm	Chaim Ehrenreich	kheym e(h)renreykh	https://www.museumoffamilyhistory.com/yt/lex/E/ehrenreich-chaim.htm
394	1545	yt/lex/E/ehrenreich-hirsh.htm	Hirsh Ehrenreich	hyrsh ehrenreykh	https://www.museumoffamilyhistory.com/yt/lex/E/ehrenreich-hirsh.htm
395	1546	yt/lex/E/ehrlich-mordechai.htm	Mordechai Ehrlich	mrdkhy eriykh	https://www.museumoffamilyhistory.com/yt/lex/E/ehrlich-mordechai.htm
396	1548	yt/lex/E/ehrlich.htm	Ehrlich	ehriykh	https://www.museumoffamilyhistory.com/yt/lex/E/ehrlich.htm
397	1549	yt/lex/E/eines-avraham.htm	Avraham Eines	brhm eynes	https://www.museumoffamilyhistory.com/yt/lex/E/eines-avraham.htm
398	1550	yt/lex/E/einhorn-aaron.htm	Aaron Einhorn	hrn eynhurn	https://www.museumoffamilyhistory.com/yt/lex/E/einhorn-aaron.htm
399	1551	yt/lex/E/einhorn-lisa.htm	Lisa Einhorn	iyza eynhorn	https://www.museumoffamilyhistory.com/yt/lex/E/einhorn-lisa.htm
400	1552	yt/lex/E/eisen-avraham-dr.htm	Avraham Eisen	abrhm eysen	https://www.museumoffamilyhistory.com/yt/lex/E/eisen-avraham-dr.htm
401	1553	yt/lex/E/eisenberg-lyuba.htm	Lyuba Eisenberg	iyub eyzenverg	https://www.museumoffamilyhistory.com/yt/lex/E/eisenberg-lyuba.htm
402	1555	moyt/lex/E/eisen-orenstein-eva-V5.htm	Eva Eisen-Orenstein	ev eyzen-orenshteyn	https://www.museumoffamilyhistory.com/moyt/lex/E/eisen-orenstein-eva-V5.htm
403	1556	yt/lex/E/eisenschloss-alter.htm	Alter Eisenschloss	aiter eyzenshios	https://www.museumoffamilyhistory.com/yt/lex/E/eisenschloss-alter.htm
404	1557	yt/lex/E/eisland-reuben.htm	Reuben Eisland	rubn eyziand	https://www.museumoffamilyhistory.com/yt/lex/E/eisland-reuben.htm
405	1558	yt/lex/E/eisman-goldie.htm	Goldie Eisman	goide eyzman	https://www.museumoffamilyhistory.com/yt/lex/E/eisman-goldie.htm
406	1559	yt/lex/E/eksler-isidore.htm	Isidore Eksler	yzydor eksier	https://www.museumoffamilyhistory.com/yt/lex/E/eksler-isidore.htm
407	1560	yt/lex/E/elbaum-moshe.htm	Moshe Elbaum	mshh eivyum	https://www.museumoffamilyhistory.com/yt/lex/E/elbaum-moshe.htm
408	1561	yt/lex/E/elgard-isidore.htm	Isidore Elgard	yzydor (ytskhk-ieyv) eigard	https://www.museumoffamilyhistory.com/yt/lex/E/elgard-isidore.htm
409	1562	yt/lex/E/elgard-manye.htm	Manye Elgard	manye (mrym vuber) eigard	https://www.museumoffamilyhistory.com/yt/lex/E/elgard-manye.htm
410	1563	yt/lex/E/elias-miriam.htm	Miriam Elias	mrym eiyas	https://www.museumoffamilyhistory.com/yt/lex/E/elias-miriam.htm
411	1564	yt/lex/E/eliasberg-alexander.htm	Alexander Eliasberg	aieksander eiyasberg	https://www.museumoffamilyhistory.com/yt/lex/E/eliasberg-alexander.htm
412	1565	yt/lex/E/eliscu-fernanda.htm	Fernanda Eliscu	ernando aiesko	https://www.museumoffamilyhistory.com/yt/lex/E/eliscu-fernanda.htm
413	1566	yt/lex/E/elisheva.htm	Elisheva	eiysheva (sheva vokshteyn)	https://www.museumoffamilyhistory.com/yt/lex/E/elisheva.htm
414	1568	yt/lex/E/ellstein-abraham.htm	Abraham Ellstein	brhm eishteyn	https://www.museumoffamilyhistory.com/yt/lex/E/ellstein-abraham.htm
415	1569	yt/lex/E/elman-mischa.htm	Mischa Elman	mysha (morys hyiman) eiman	https://www.museumoffamilyhistory.com/yt/lex/E/elman-mischa.htm
416	1570	yt/lex/E/elving-bernard.htm	Bernard Elving	vernard eivyng	https://www.museumoffamilyhistory.com/yt/lex/E/elving-bernard.htm
417	1571	yt/lex/E/elving-rose.htm	Rose Elving	roza eivyng	https://www.museumoffamilyhistory.com/yt/lex/E/elving-rose.htm
418	1573	yt/lex/E/engelberg-lutsa.htm	Lutsa Engelberg	iuts (ykhyi) engeiberg	https://www.museumoffamilyhistory.com/yt/lex/E/engelberg-lutsa.htm
419	1574	yt/lex/E/entin-joel.htm	Joel Entin	yui entyn	https://www.museumoffamilyhistory.com/yt/lex/E/entin-joel.htm
420	1575	yt/lex/E/epelberg-heshl.htm	Heshl Epelberg	heshi ep(p)eiverg	https://www.museumoffamilyhistory.com/yt/lex/E/epelberg-heshl.htm
421	1576	yt/lex/E/eppelbaum-b.htm	B. Eppelbaum	v (mnkhm-verysh) epeivyum	https://www.museumoffamilyhistory.com/yt/lex/E/eppelbaum-b.htm
422	1578	moyt/lex/E/epstein-benjamin-V5.htm	Benjamin Epstein	bnymyn eshteyn	https://www.museumoffamilyhistory.com/moyt/lex/E/epstein-benjamin-V5.htm
423	1580	yt/lex/E/epstein-grisha.htm	Grisha Epstein	grysha (yui) epshteyn	https://www.museumoffamilyhistory.com/yt/lex/E/epstein-grisha.htm
424	1581	yt/lex/E/epstein-hillel-leyb.htm	Hillel Leyb Epstein	hii-ieyv epshteyn	https://www.museumoffamilyhistory.com/yt/lex/E/epstein-hillel-leyb.htm
425	1582	moyt/lex/E/epstein-mb-V5.htm	M.B. Epstein	mb epshteyn	https://www.museumoffamilyhistory.com/moyt/lex/E/epstein-mb-V5.htm
426	1583	yt/lex/E/epstein-mark.htm	Mark Epstein	mark epshteyn	https://www.museumoffamilyhistory.com/yt/lex/E/epstein-mark.htm
427	1584	yt/lex/E/epstein-shakhne.htm	Shakhne Epstein	shkhn epshteyn	https://www.museumoffamilyhistory.com/yt/lex/E/epstein-shakhne.htm
428	1585	yt/lex/E/epstein-william.htm	Wiliam Epstein	vyiyam (hii) epshteyn	https://www.museumoffamilyhistory.com/yt/lex/E/epstein-william.htm
429	1587	yt/lex/E/erber-adolph.htm	Adolph Erber	adoif erver	https://www.museumoffamilyhistory.com/yt/lex/E/erber-adolph.htm
430	1588	yt/lex/E/erber-annie.htm	Annie Erber	eny (rankenverg) erver	https://www.museumoffamilyhistory.com/yt/lex/E/erber-annie.htm
431	1589	yt/lex/E/erber-julius.htm	Julius Erber	dzushiyus (ykhyi) erver	https://www.museumoffamilyhistory.com/yt/lex/E/erber-julius.htm
432	1590	yt/lex/E/erdberg-shimshon.htm	Shimshon Erdberg	shmshun erdverg	https://www.museumoffamilyhistory.com/yt/lex/E/erdberg-shimshon.htm
433	1591	moyt/lex/E/erdi-sofia-V5.htm	Sofia Erdi	soya (garynkei) erdy	https://www.museumoffamilyhistory.com/moyt/lex/E/erdi-sofia-V5.htm
434	1592	yt/lex/E/erik-max.htm	Max Erik	maks (zimn merkyn) eryk	https://www.museumoffamilyhistory.com/yt/lex/E/erik-max.htm
435	1593	yt/lex/E/ernst-shimeon.htm	Shimeon Ernst	shmeun ernst	https://www.museumoffamilyhistory.com/yt/lex/E/ernst-shimeon.htm
436	1594	yt/lex/E/eskreyz-yozef.htm	Yozef Eskreyz	yozef eskreyz	https://www.museumoffamilyhistory.com/yt/lex/E/eskreyz-yozef.htm
437	1595	yt/lex/E/estrin-slava.htm	Slava Estrin	siava estryn	https://www.museumoffamilyhistory.com/yt/lex/E/estrin-slava.htm
438	1596	yt/lex/E/ettinger-sarah.htm	Sarah Ettinger	shrh etynger	https://www.museumoffamilyhistory.com/yt/lex/E/ettinger-sarah.htm
439	1597	yt/lex/E/ettinger-shlomo.htm	Shlomo Ettinger	shimh (dr) etynger	https://www.museumoffamilyhistory.com/yt/lex/E/ettinger-shlomo.htm
440	1598	yt/lex/E/ettinger-yosef.htm	Yosef Ettinger	yusf etynger	https://www.museumoffamilyhistory.com/yt/lex/E/ettinger-yosef.htm
441	1599	yt/lex/E/eygenfeld.htm	Eygenfeld	eygeneid (erver)	https://www.museumoffamilyhistory.com/yt/lex/E/eygenfeld.htm
442	1600	yt/lex/E/eykhl-yitskhok.htm	Yitskhok Eykhl	ytskhk eykhei	https://www.museumoffamilyhistory.com/yt/lex/E/eykhl-yitskhok.htm
443	1601	yt/lex/E/eynhorn-bashe.htm	Bashe Eynhorn	vashe eynhorn	https://www.museumoffamilyhistory.com/yt/lex/E/eynhorn-bashe.htm
444	1602	yt/lex/E/eynhorn-david.htm	David Eynhorn	dud eynhorn	https://www.museumoffamilyhistory.com/yt/lex/E/eynhorn-david.htm
445	1603	moyt/lex/E/eyzenberg-aaron-V5.htm	Aaron Eyzenberg	eyzenberg hrun	https://www.museumoffamilyhistory.com/moyt/lex/E/eyzenberg-aaron-V5.htm
446	1604	yt/lex/E/eyzenberg-avraham.htm	Avraham Eyzenberg	brhm eyzenverg	https://www.museumoffamilyhistory.com/yt/lex/E/eyzenberg-avraham.htm
447	1605	moyt/lex/E/eyzenberg-avrom-V5.htm	Avrom Eyzenberg	eyzenberg aurom	https://www.museumoffamilyhistory.com/moyt/lex/E/eyzenberg-avrom-V5.htm
448	1607	yt/lex/E/eyzenshtark-shlomo.htm	Shlomo Eyzenshtark	shimh eyzenshtark	https://www.museumoffamilyhistory.com/yt/lex/E/eyzenshtark-shlomo.htm
449	1608	yt/lex/E/eyzenshtat-mordechai.htm	Mordechai Eyzenshtat	mrdkhy eyzenshtat	https://www.museumoffamilyhistory.com/yt/lex/E/eyzenshtat-mordechai.htm
450	1609	moyt/lex/E/eyzenshtat-nekhama-V5.htm	Nechama Eyzenshtat	nkhmh eyzenshtt	https://www.museumoffamilyhistory.com/moyt/lex/E/eyzenshtat-nekhama-V5.htm
451	1610	yt/lex/E/eyzerman-leibl.htm	Leibl Eyzerman	ieyvi eyzerman	https://www.museumoffamilyhistory.com/yt/lex/E/eyzerman-leibl.htm
452	1612	yt/lex/F/fachler-david.htm	David Fachler	dud akhier	https://www.museumoffamilyhistory.com/yt/lex/F/fachler-david.htm
453	1613	yt/lex/F/fachler-rosa.htm	Rosa Fachler	roza akhier	https://www.museumoffamilyhistory.com/yt/lex/F/fachler-rosa.htm
454	1615	yt/lex/F/falk-robert.htm	Robert Falk	robert aik	https://www.museumoffamilyhistory.com/yt/lex/F/falk-robert.htm
455	1616	yt/lex/F/falkowitz-joel-berish.htm	Joel Berish Falkowitz	yui-berysh aikovytsh	https://www.museumoffamilyhistory.com/yt/lex/F/falkowitz-joel-berish.htm
456	1617	yt/lex/F/faller-jacob.htm	Jacob Faller	yekb aiier	https://www.museumoffamilyhistory.com/yt/lex/F/faller-jacob.htm
457	1619	yt/lex/F/favir-eliezer.htm	Eliezer Favir	iyezr avyr	https://www.museumoffamilyhistory.com/yt/lex/F/favir-eliezer.htm
458	1620	yt/lex/F/feder-ayzik.htm	Ayzik Feder	eyzyk (edoresky) eder	https://www.museumoffamilyhistory.com/yt/lex/F/feder-ayzik.htm
459	1621	yt/lex/F/feder-moshe.htm	Moshe Feder	mshh eder	https://www.museumoffamilyhistory.com/yt/lex/F/feder-moshe.htm
460	1622	yt/lex/F/feigenberg-rachel.htm	Rachel Feigenberg	rkhi eygenberg	https://www.museumoffamilyhistory.com/yt/lex/F/feigenberg-rachel.htm
461	1623	yt/lex/F/feil-yehoshua.htm	Yehoshua Feil	yhushe eyi	https://www.museumoffamilyhistory.com/yt/lex/F/feil-yehoshua.htm
462	1624	moyt/lex/F/fein-dora-V5.htm	Dora Fein	dora eyn	https://www.museumoffamilyhistory.com/moyt/lex/F/fein-dora-V5.htm
463	1625	yt/lex/F/fein-ida.htm	Ida Fein	eyda eyn	https://www.museumoffamilyhistory.com/yt/lex/F/fein-ida.htm
464	1626	yt/lex/F/feinberg-harris.htm	Harris Feinberg	herys eynberg	https://www.museumoffamilyhistory.com/yt/lex/F/feinberg-harris.htm
465	1629	yt/lex/F/feldman-aaron.htm	Aaron Feldman	ahrn eidman	https://www.museumoffamilyhistory.com/yt/lex/F/feldman-aaron.htm
466	1632	yt/lex/F/ferkauf-ignats.htm	Ignats Ferkauf	ygnats erkoyf	https://www.museumoffamilyhistory.com/yt/lex/F/ferkauf-ignats.htm
467	1633	yt/lex/F/ferkauf-sam.htm	Sam Ferkauf	sem (shmui-beri) erkoyf	https://www.museumoffamilyhistory.com/yt/lex/F/ferkauf-sam.htm
468	1634	yt/lex/F/fersht-shimshon.htm	Shimshon Fersht	shmshun ersht	https://www.museumoffamilyhistory.com/yt/lex/F/fersht-shimshon.htm
469	1636	yt/lex/F/feyvishov-leybe.htm	Leybe Feyvishov	ieybe eyvyshov	https://www.museumoffamilyhistory.com/yt/lex/F/feyvishov-leybe.htm
470	866	yt/lex/F/fiedler-herman.htm	Herman Fiedler	herman ydier	https://www.museumoffamilyhistory.com/yt/lex/F/fiedler-herman.htm
471	1640	yt/lex/F/field-esther.htm	Esther Field	ssr yeid	https://www.museumoffamilyhistory.com/yt/lex/F/field-esther.htm
472	1645	yt/lex/F/filop.htm	Filop	yiop	https://www.museumoffamilyhistory.com/yt/lex/F/filop.htm
473	769	yt/lex/F/finkel-aneta.htm	Aneta Finkel	aneta ynkei	https://www.museumoffamilyhistory.com/yt/lex/F/finkel-aneta.htm
474	1646	yt/lex/F/finkel-bella.htm	Bella Finkel	beia ynkei	https://www.museumoffamilyhistory.com/yt/lex/F/finkel-bella.htm
475	1648	yt/lex/F/finkel-lucy.htm	Lucy Finkel	iusy ynkei	https://www.museumoffamilyhistory.com/yt/lex/F/finkel-lucy.htm
476	1651	yt/lex/F/fishbein-benjamin.htm	Benjamin Fishbein	bnymyn yshbeyn	https://www.museumoffamilyhistory.com/yt/lex/F/fishbein-benjamin.htm
477	1652	yt/lex/F/fishelewitz-yitskhok.htm	Yitskhok Fishelewitz	ytskhk ysheievytsh	https://www.museumoffamilyhistory.com/yt/lex/F/fishelewitz-yitskhok.htm
478	1653	yt/lex/F/fishelzon-efrayim-fishl.htm	Efrayim Fishl Fishelzon	rym-yshi ysheizohn	https://www.museumoffamilyhistory.com/yt/lex/F/fishelzon-efrayim-fishl.htm
479	1655	moyt/lex/F/fisher-herman-V5.htm	Herman Fisher	herman ysher	https://www.museumoffamilyhistory.com/moyt/lex/F/fisher-herman-V5.htm
480	1657	moyt/lex/F/fisher-luba-V5.htm	Luba Fisher	iub ysher	https://www.museumoffamilyhistory.com/moyt/lex/F/fisher-luba-V5.htm
481	1658	yt/lex/F/fisher-samuel.htm	Samuel Fisher	samuei (shui-pnkhs) ysher	https://www.museumoffamilyhistory.com/yt/lex/F/fisher-samuel.htm
482	1659	yt/lex/F/fishler-berta.htm	Berta Fishler	berta yshier	https://www.museumoffamilyhistory.com/yt/lex/F/fishler-berta.htm
483	1661	yt/lex/F/fishman-harry.htm	Harry Fishman	hery (hershi) yshman	https://www.museumoffamilyhistory.com/yt/lex/F/fishman-harry.htm
484	1663	yt/lex/F/fishman-yakov.htm	Yakov Fishman	yekb yshman	https://www.museumoffamilyhistory.com/yt/lex/F/fishman-yakov.htm
485	1668	yt/lex/F/fleisig.htm	[?] Fleisig	ieysyg ()	https://www.museumoffamilyhistory.com/yt/lex/F/fleisig.htm
486	1670	yt/lex/F/foderman-andzha.htm	Andzha Foderman	andzha oderman	https://www.museumoffamilyhistory.com/yt/lex/F/foderman-andzha.htm
487	1671	yt/lex/F/fogelman-l.htm	L. Fogelman	i ogeiman	https://www.museumoffamilyhistory.com/yt/lex/F/fogelman-l.htm
488	1672	yt/lex/F/fogelnest-feliks.htm	Feliks Fogelnest	eiyks ogeinest	https://www.museumoffamilyhistory.com/yt/lex/F/fogelnest-feliks.htm
489	1673	yt/lex/F/fogelnest-pauline.htm	Pauline Fogelnest	pouiyn ogeinest	https://www.museumoffamilyhistory.com/yt/lex/F/fogelnest-pauline.htm
490	1674	yt/lex/F/fogelnest-sam.htm	Sam Fogelnest	sem ogeinest	https://www.museumoffamilyhistory.com/yt/lex/F/fogelnest-sam.htm
491	1676	yt/lex/F/frank-abraham.htm	Abraham Frank	brhm renk	https://www.museumoffamilyhistory.com/yt/lex/F/frank-abraham.htm
492	1678	yt/lex/F/frank-chana.htm	Chana Frank	khnh (eynvynder) renk	https://www.museumoffamilyhistory.com/yt/lex/F/frank-chana.htm
493	744	yt/lex/F/frank-jacob.htm	Jacob Frank	yekb renk	https://www.museumoffamilyhistory.com/yt/lex/F/frank-jacob.htm
494	1680	yt/lex/F/frank-nathan.htm	Nathan Frank	neytan (hsiy) renk	https://www.museumoffamilyhistory.com/yt/lex/F/frank-nathan.htm
495	1683	yt/lex/F/freeman-adolph.htm	Adolph Freeman	adoif reyman	https://www.museumoffamilyhistory.com/yt/lex/F/freeman-adolph.htm
496	1684	yt/lex/F/freeman-anna.htm	Anna Freeman	anna (hokhverger) reyman	https://www.museumoffamilyhistory.com/yt/lex/F/freeman-anna.htm
497	1685	yt/lex/F/freiman-flora.htm	Flora Freiman	iora reyman	https://www.museumoffamilyhistory.com/yt/lex/F/freiman-flora.htm
498	1686	yt/lex/F/freiman-louis.htm	Louis Freiman	iuys (ieyzer genyuk) reyman	https://www.museumoffamilyhistory.com/yt/lex/F/freiman-louis.htm
499	1687	yt/lex/F/frenkel-barukh.htm	Barukh Frenkel	brukh renkei	https://www.museumoffamilyhistory.com/yt/lex/F/frenkel-barukh.htm
500	1688	yt/lex/F/frenkel-yitzhak.htm	Yitzhak Frenkel	ytskhk renkei	https://www.museumoffamilyhistory.com/yt/lex/F/frenkel-yitzhak.htm
501	1689	yt/lex/F/freundlich-sheff-anita.htm	Anita Freundlich-Sheff	anyta reyntiekh-shef	https://www.museumoffamilyhistory.com/yt/lex/F/freundlich-sheff-anita.htm
502	1690	moyt/lex/F/frides-emil-V5.htm	Emil Frides	emyi (iyhu) rydes	https://www.museumoffamilyhistory.com/moyt/lex/F/frides-emil-V5.htm
503	1691	yt/lex/F/fridman.htm	[?] Fridman	() rydman	https://www.museumoffamilyhistory.com/yt/lex/F/fridman.htm
504	1692	yt/lex/F/fridman-feyvele.htm	Feyvele Fridman	eyveie rydman	https://www.museumoffamilyhistory.com/yt/lex/F/fridman-feyvele.htm
505	1693	moyt/lex/F/fridman-henekh-V5.htm	Henekh Fridman	henekh rydman	https://www.museumoffamilyhistory.com/moyt/lex/F/fridman-henekh-V5.htm
506	1695	yt/lex/F/fridman-leyb.htm	Leyb Fridman	ieyb rydman	https://www.museumoffamilyhistory.com/yt/lex/F/fridman-leyb.htm
507	1697	yt/lex/F/lex-fridman-sara.htm	Sara Fridman	sara (shrh gievytska) rydman	https://www.museumoffamilyhistory.com/yt/lex/F/lex-fridman-sara.htm
508	1698	yt/lex/F/fried-y.htm	Y. Fried	y ryd	https://www.museumoffamilyhistory.com/yt/lex/F/fried-y.htm
509	1699	yt/lex/F/friedlander-edward.htm	Edward Friedlander	edvard rydiender	https://www.museumoffamilyhistory.com/yt/lex/F/friedlander-edward.htm
510	1701	yt/lex/F/friedman-albert.htm	Albert Friedman	aibert (veivi-aiter) rydman	https://www.museumoffamilyhistory.com/yt/lex/F/friedman-albert.htm
511	1702	yt/lex/F/friedman-betsalel.htm	Betsalel Friedman	btsii rydman	https://www.museumoffamilyhistory.com/yt/lex/F/friedman-betsalel.htm
512	1704	yt/lex/F/friedman-lara.htm	Lara Friedman	iara (ih veyntroyv) rydman	https://www.museumoffamilyhistory.com/yt/lex/F/friedman-lara.htm
513	695	yt/lex/F/friedsell-louis.htm	Louis Friedsell	iuys rydzei	https://www.museumoffamilyhistory.com/yt/lex/F/friedsell-louis.htm
514	1707	moyt/lex/F/froymovitsh-hersh-V5.htm	Hersh Froymovitsh	hersh roymavytsh	https://www.museumoffamilyhistory.com/moyt/lex/F/froymovitsh-hersh-V5.htm
515	1708	yt/lex/F/frumkin-abraham.htm	Abraham Frumkin	brhm rumkyn	https://www.museumoffamilyhistory.com/yt/lex/F/frumkin-abraham.htm
516	1709	yt/lex/F/frumkis-zanvil.htm	Zanvil Frumkis	zanvyi rumkys	https://www.museumoffamilyhistory.com/yt/lex/F/frumkis-zanvil.htm
517	1710	yt/lex/F/fuchs-yakov.htm	Yakov Fuchs	yekb uks	https://www.museumoffamilyhistory.com/yt/lex/F/fuchs-yakov.htm
518	1711	yt/lex/F/fuhrman-ari.htm	Ari Fuhrman	ary urman	https://www.museumoffamilyhistory.com/yt/lex/F/fuhrman-ari.htm
519	1712	yt/lex/F/fuhrman-avraham.htm	Avraham Fuhrman	brhm urman	https://www.museumoffamilyhistory.com/yt/lex/F/fuhrman-avraham.htm
520	1713	moyt/lex/F/fuks-ruzha-V5.htm	Ruzha Fuks	ruzh uks	https://www.museumoffamilyhistory.com/moyt/lex/F/fuks-ruzha-V5.htm
521	1714	yt/lex/F/furman-norman.htm	Norman Furman	norman urman	https://www.museumoffamilyhistory.com/yt/lex/F/furman-norman.htm
522	1715	yt/lex/G/gabel-harry.htm	Harry Gabel	hery gevyi	https://www.museumoffamilyhistory.com/yt/lex/G/gabel-harry.htm
523	1716	yt/lex/G/gabel-max.htm	Max Gabel	maks (mnkhm-mendei gevyi	https://www.museumoffamilyhistory.com/yt/lex/G/gabel-max.htm
524	1717	moyt/lex/G/gachanski-abraham-V5.htm	Abraham Gachanski	brhm gkhnsky	https://www.museumoffamilyhistory.com/moyt/lex/G/gachanski-abraham-V5.htm
525	1718	moyt/lex/G/gachanski-miriam-V5.htm	Miriam Gachanski	mrym (mynde) gkhnsky	https://www.museumoffamilyhistory.com/moyt/lex/G/gachanski-miriam-V5.htm
526	1719	yt/lex/G/galinski-barukh.htm	Barukh Galinski	vrukh giynsky	https://www.museumoffamilyhistory.com/yt/lex/G/galinski-barukh.htm
527	1720	yt/lex/G/galinski-polia.htm	Polia Galinski	piy (shiugiyt) gaiynsky	https://www.museumoffamilyhistory.com/yt/lex/G/galinski-polia.htm
528	1721	moyt/lex/G/gamerov-fogel-esther-V5.htm	Esther Gamerov-Fogel	ssr gmerv (ogei)	https://www.museumoffamilyhistory.com/moyt/lex/G/gamerov-fogel-esther-V5.htm
529	1723	moyt/lex/G/garbazh-fela-V5.htm	Fela Garbazh	ei grbrzh	https://www.museumoffamilyhistory.com/moyt/lex/G/garbazh-fela-V5.htm
530	1724	moyt/lex/G/garbazh-moshe-V5.htm	Moshe Garbazh	mshh grbrzh	https://www.museumoffamilyhistory.com/moyt/lex/G/garbazh-moshe-V5.htm
531	1725	moyt/lex/G/garber-rivka-V5.htm	Rivka Garber	rbkh grber	https://www.museumoffamilyhistory.com/moyt/lex/G/garber-rivka-V5.htm
532	1726	yt/lex/G/garfinkel-asher.htm	Asher Garfinkel	shr grynkei	https://www.museumoffamilyhistory.com/yt/lex/G/garfinkel-asher.htm
533	1727	yt/lex/G/gartelovitsh-yakov.htm	Yakov Gartelovitsh	yekb grteivytsh	https://www.museumoffamilyhistory.com/yt/lex/G/gartelovitsh-yakov.htm
534	1729	yt/lex/G/gartenstein-jacob.htm	Jacob Gartenstein	yekb (hrtenshteyn) gartensheeyn	https://www.museumoffamilyhistory.com/yt/lex/G/gartenstein-jacob.htm
535	1730	yt/lex/G/gastvirt-henry-m.htm	Henry M. Gastvirt	henry m gstvyrt	https://www.museumoffamilyhistory.com/yt/lex/G/gastvirt-henry-m.htm
536	1731	moyt/lex/G/gazel-roza-V5.htm	Roza Gazel	roza (znyk) gzei	https://www.museumoffamilyhistory.com/moyt/lex/G/gazel-roza-V5.htm
537	1732	yt/lex/G/gazovsky-marcus.htm	Marcus Gazovsky	markus (mendeie) gazovsky	https://www.museumoffamilyhistory.com/yt/lex/G/gazovsky-marcus.htm
538	1733	yt/lex/G/gebirtig-mordechai.htm	Mordechai Gebirtig	mrdkhy gebyrtyg	https://www.museumoffamilyhistory.com/yt/lex/G/gebirtig-mordechai.htm
539	1734	moyt/lex/G/geduld-pinie-V5.htm	Pinie Geduld	pynye geduid	https://www.museumoffamilyhistory.com/moyt/lex/G/geduld-pinie-V5.htm
540	1735	yt/lex/G/geiling-bernard.htm	Bernard Geiling	vernard geiyng	https://www.museumoffamilyhistory.com/yt/lex/G/geiling-bernard.htm
